#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
N4|P46A|00|HHZ|39.6178|-87.2067|194.0|0.0|0.0|-90.0|Velocity Sensor|4.97864E8|0.02|m/s|100.0|2019-03-11T19:37:10.0000|2021-08-08T16:45:00.0000
N4|P46A|00|HHZ|39.6178|-87.2067|194.0|0.0|0.0|-90.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2021-08-08T16:45:00.0000|
N4|P48A||BHE|39.460499|-85.425797|300.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-05-02T21:06:00.0000|2019-03-17T00:00:00.0000
N4|P48A||BHN|39.460499|-85.425797|300.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-05-02T21:06:00.0000|2019-03-17T00:00:00.0000
N4|P48A||BHZ|39.460499|-85.425797|300.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-05-02T21:06:00.0000|2019-03-17T00:00:00.0000
N4|P48A||HHE|39.460499|-85.425797|300.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-05-02T21:06:00.0000|2019-03-17T00:00:00.0000
N4|P48A||HHN|39.460499|-85.425797|300.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-05-02T21:06:00.0000|2019-03-17T00:00:00.0000
N4|P48A||HHZ|39.460499|-85.425797|300.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-05-02T21:06:00.0000|2019-03-17T00:00:00.0000
N4|P48A|00|HH1|39.4605|-85.4258|300.0|0.0|0.0|0.0|Velocity Sensor|6.19079E8|0.02|m/s|100.0|2019-03-11T19:32:10.0000|2023-06-20T22:00:00.0000
N4|P48A|00|HH1|39.4605|-85.4258|300.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2023-06-20T22:00:00.0000|
N4|P48A|00|HH2|39.4605|-85.4258|300.0|0.0|90.0|0.0|Velocity Sensor|6.19079E8|0.02|m/s|100.0|2019-03-11T19:32:10.0000|2023-06-20T22:00:00.0000
N4|P48A|00|HH2|39.4605|-85.4258|300.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2023-06-20T22:00:00.0000|
N4|P48A|00|HHZ|39.4605|-85.4258|300.0|0.0|0.0|-90.0|Velocity Sensor|6.19079E8|0.02|m/s|100.0|2019-03-11T19:32:10.0000|2023-06-20T22:00:00.0000
N4|P48A|00|HHZ|39.4605|-85.4258|300.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2023-06-20T22:00:00.0000|
N4|P51A||BHE|39.4818|-83.060097|211.0|0.0|89.8|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|M/S|40.0|2014-12-01T16:45:59.0000|2018-09-27T22:15:00.0000
N4|P51A||BHN|39.4818|-83.060097|211.0|0.0|359.8|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|M/S|40.0|2014-12-01T16:45:59.0000|2018-09-27T22:15:00.0000
N4|P51A||BHZ|39.4818|-83.060097|211.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|M/S|40.0|2014-12-01T16:45:59.0000|2018-09-27T22:15:00.0000
N4|P51A||HHE|39.4818|-83.060097|211.0|0.0|89.8|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|M/S|100.0|2014-12-01T16:45:59.0000|2018-09-27T22:15:00.0000
N4|P51A||HHN|39.4818|-83.060097|211.0|0.0|359.8|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|M/S|100.0|2014-12-01T16:45:59.0000|2018-09-27T22:15:00.0000
N4|P51A||HHZ|39.4818|-83.060097|211.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|M/S|100.0|2014-12-01T16:45:59.0000|2018-09-27T22:15:00.0000
N4|P53A||BHE|39.486801|-81.389603|270.0|0.0|89.6|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-11-24T17:05:30.0000|2017-04-30T15:59:59.0000
N4|P53A||BHE|39.486801|-81.389603|270.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2017-04-30T16:00:00.0000|2019-03-17T00:00:00.0000
N4|P53A||BHN|39.486801|-81.389603|270.0|0.0|359.6|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-11-24T17:05:30.0000|2017-04-30T15:59:59.0000
N4|P53A||BHN|39.486801|-81.389603|270.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2017-04-30T16:00:00.0000|2019-03-17T00:00:00.0000
N4|P53A||BHZ|39.486801|-81.389603|270.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-11-24T17:05:30.0000|2017-04-30T15:59:59.0000
N4|P53A||BHZ|39.486801|-81.389603|270.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2017-04-30T16:00:00.0000|2019-03-17T00:00:00.0000
N4|P53A||HHE|39.486801|-81.389603|270.0|0.0|89.6|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-11-24T17:05:30.0000|2017-04-30T15:59:59.0000
N4|P53A||HHE|39.486801|-81.389603|270.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2017-04-30T16:00:00.0000|2019-03-17T00:00:00.0000
N4|P53A||HHN|39.486801|-81.389603|270.0|0.0|359.6|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-11-24T17:05:30.0000|2017-04-30T15:59:59.0000
N4|P53A||HHN|39.486801|-81.389603|270.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2017-04-30T16:00:00.0000|2019-03-17T00:00:00.0000
N4|P53A||HHZ|39.486801|-81.389603|270.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-11-24T17:05:30.0000|2017-04-30T15:59:59.0000
N4|P53A||HHZ|39.486801|-81.389603|270.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2017-04-30T16:00:00.0000|2019-03-17T00:00:00.0000
N4|P53A|00|HH1|39.4868|-81.3896|270.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-12T21:20:00.0000|2019-05-04T18:00:00.0000
N4|P53A|00|HH1|39.4868|-81.3896|270.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-05-04T18:00:00.0000|2023-04-01T16:00:00.0000
N4|P53A|00|HH1|39.4868|-81.3896|270.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2023-04-01T16:00:00.0000|
N4|P53A|00|HH2|39.4868|-81.3896|270.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-12T21:20:00.0000|2019-05-04T18:00:00.0000
N4|P53A|00|HH2|39.4868|-81.3896|270.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-05-04T18:00:00.0000|2023-04-01T16:00:00.0000
N4|P53A|00|HH2|39.4868|-81.3896|270.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2023-04-01T16:00:00.0000|
N4|P53A|00|HHZ|39.4868|-81.3896|270.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-12T21:20:00.0000|2019-05-04T18:00:00.0000
N4|P53A|00|HHZ|39.4868|-81.3896|270.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-05-04T18:00:00.0000|2023-04-01T16:00:00.0000
N4|P53A|00|HHZ|39.4868|-81.3896|270.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2023-04-01T16:00:00.0000|
N4|P57A||BHE|39.483501|-78.012604|191.0|0.0|89.8|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2015-05-05T19:08:58.0000|2019-03-17T00:00:00.0000
N4|P57A||BHN|39.483501|-78.012604|191.0|0.0|359.8|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2015-05-05T19:08:58.0000|2019-03-17T00:00:00.0000
N4|P57A||BHZ|39.483501|-78.012604|191.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2015-05-05T19:08:58.0000|2019-03-17T00:00:00.0000
N4|P57A||HHE|39.483501|-78.012604|191.0|0.0|89.8|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2015-05-05T19:08:58.0000|2019-03-17T00:00:00.0000
N4|P57A||HHN|39.483501|-78.012604|191.0|0.0|359.8|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2015-05-05T19:08:58.0000|2019-03-17T00:00:00.0000
N4|P57A||HHZ|39.483501|-78.012604|191.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2015-05-05T19:08:58.0000|2019-03-17T00:00:00.0000
N4|P57A|00|HH1|39.4835|-78.0126|191.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-12T21:11:00.0000|2022-04-05T16:00:00.0000
N4|P57A|00|HH1|39.4835|-78.0126|191.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2022-04-05T16:00:00.0000|2024-10-16T18:00:00.0000
N4|P57A|00|HH1|39.4835|-78.0126|191.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2024-10-16T18:00:00.0000|
N4|P57A|00|HH2|39.4835|-78.0126|191.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-12T21:11:00.0000|2022-04-05T16:00:00.0000
N4|P57A|00|HH2|39.4835|-78.0126|191.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2022-04-05T16:00:00.0000|2024-10-16T18:00:00.0000
N4|P57A|00|HH2|39.4835|-78.0126|191.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2024-10-16T18:00:00.0000|
N4|P57A|00|HHZ|39.4835|-78.0126|191.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-12T21:11:00.0000|2022-04-05T16:00:00.0000
N4|P57A|00|HHZ|39.4835|-78.0126|191.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2022-04-05T16:00:00.0000|2024-10-16T18:00:00.0000
N4|P57A|00|HHZ|39.4835|-78.0126|191.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2024-10-16T18:00:00.0000|
N4|P61A||BHE|39.673401|-74.791901|22.0|0.0|90.4|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2015-02-12T19:17:59.0000|2019-03-17T00:00:00.0000
N4|P61A||BHN|39.673401|-74.791901|22.0|0.0|0.4|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2015-02-12T19:17:59.0000|2019-03-17T00:00:00.0000
N4|P61A||BHZ|39.673401|-74.791901|22.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2015-02-12T19:17:59.0000|2019-03-17T00:00:00.0000
N4|P61A||HHE|39.673401|-74.791901|22.0|0.0|90.4|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2015-02-12T19:17:59.0000|2019-03-17T00:00:00.0000
N4|P61A||HHN|39.673401|-74.791901|22.0|0.0|0.4|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2015-02-12T19:17:59.0000|2019-03-17T00:00:00.0000
N4|P61A||HHZ|39.673401|-74.791901|22.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2015-02-12T19:17:59.0000|2019-03-17T00:00:00.0000
N4|P61A|00|HH1|39.6734|-74.7919|22.0|0.0|0.0|0.0|Velocity Sensor|4.94928E8|0.02|m/s|100.0|2019-04-08T17:00:00.0000|2021-12-15T19:00:00.0000
N4|P61A|00|HH1|39.6734|-74.7919|22.0|0.0|0.0|0.0|Velocity Sensor|4.94928E8|0.02|m/s|100.0|2021-12-15T19:00:00.0000|
N4|P61A|00|HH2|39.6734|-74.7919|22.0|0.0|90.0|0.0|Velocity Sensor|4.94928E8|0.02|m/s|100.0|2019-04-08T17:00:00.0000|2021-12-15T19:00:00.0000
N4|P61A|00|HH2|39.6734|-74.7919|22.0|0.0|90.0|0.0|Velocity Sensor|4.94928E8|0.02|m/s|100.0|2021-12-15T19:00:00.0000|
N4|P61A|00|HHZ|39.6734|-74.7919|22.0|0.0|0.0|-90.0|Velocity Sensor|4.94928E8|0.02|m/s|100.0|2019-04-08T17:00:00.0000|2021-12-15T19:00:00.0000
N4|P61A|00|HHZ|39.6734|-74.7919|22.0|0.0|0.0|-90.0|Velocity Sensor|4.94928E8|0.02|m/s|100.0|2021-12-15T19:00:00.0000|
N4|Q51A||BHE|39.026001|-83.345596|362.0|0.0|90.5|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-05-21T18:05:51.0000|2014-09-14T18:49:59.0000
N4|Q51A||BHE|39.026001|-83.345596|362.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-09-14T18:50:00.0000|2018-08-19T19:15:00.0000
N4|Q51A||BHE|39.026001|-83.345596|362.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2018-08-19T19:15:00.0000|2019-03-17T00:00:00.0000
N4|Q51A||BHN|39.026001|-83.345596|362.0|0.0|0.5|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-05-21T18:05:51.0000|2014-09-14T18:49:59.0000
N4|Q51A||BHN|39.026001|-83.345596|362.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-09-14T18:50:00.0000|2018-08-19T19:15:00.0000
N4|Q51A||BHN|39.026001|-83.345596|362.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2018-08-19T19:15:00.0000|2019-03-17T00:00:00.0000
N4|Q51A||BHZ|39.026001|-83.345596|362.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-05-21T18:05:51.0000|2014-09-14T18:49:59.0000
N4|Q51A||BHZ|39.026001|-83.345596|362.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-09-14T18:50:00.0000|2018-08-19T19:15:00.0000
N4|Q51A||BHZ|39.026001|-83.345596|362.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2018-08-19T19:15:00.0000|2019-03-17T00:00:00.0000
N4|Q51A||HHE|39.026001|-83.345596|362.0|0.0|90.5|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-05-21T18:05:51.0000|2014-09-14T18:49:59.0000
N4|Q51A||HHE|39.026001|-83.345596|362.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-09-14T18:50:00.0000|2018-08-19T19:15:00.0000
N4|Q51A||HHE|39.026001|-83.345596|362.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2018-08-19T19:15:00.0000|2019-03-17T00:00:00.0000
N4|Q51A||HHN|39.026001|-83.345596|362.0|0.0|0.5|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-05-21T18:05:51.0000|2014-09-14T18:49:59.0000
N4|Q51A||HHN|39.026001|-83.345596|362.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-09-14T18:50:00.0000|2018-08-19T19:15:00.0000
N4|Q51A||HHN|39.026001|-83.345596|362.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2018-08-19T19:15:00.0000|2019-03-17T00:00:00.0000
N4|Q51A||HHZ|39.026001|-83.345596|362.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-05-21T18:05:51.0000|2014-09-14T18:49:59.0000
N4|Q51A||HHZ|39.026001|-83.345596|362.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-09-14T18:50:00.0000|2018-08-19T19:15:00.0000
N4|Q51A||HHZ|39.026001|-83.345596|362.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2018-08-19T19:15:00.0000|2019-03-17T00:00:00.0000
N4|Q51A|00|HH1|39.026|-83.3456|362.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-11T22:15:00.0000|2019-04-04T17:00:00.0000
N4|Q51A|00|HH1|39.026|-83.3456|362.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-04-04T17:00:00.0000|2019-07-31T15:30:00.0000
N4|Q51A|00|HH1|39.026|-83.3456|362.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-07-31T15:30:00.0000|
N4|Q51A|00|HH2|39.026|-83.3456|362.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-11T22:15:00.0000|2019-04-04T17:00:00.0000
N4|Q51A|00|HH2|39.026|-83.3456|362.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-04-04T17:00:00.0000|2019-07-31T15:30:00.0000
N4|Q51A|00|HH2|39.026|-83.3456|362.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-07-31T15:30:00.0000|
N4|Q51A|00|HHZ|39.026|-83.3456|362.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-11T22:15:00.0000|2019-04-04T17:00:00.0000
N4|Q51A|00|HHZ|39.026|-83.3456|362.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-04-04T17:00:00.0000|2019-07-31T15:30:00.0000
N4|Q51A|00|HHZ|39.026|-83.3456|362.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-07-31T15:30:00.0000|
N4|Q52A||BHE|38.9622|-82.266899|228.0|0.0|90.2|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-12-01T16:45:59.0000|2019-03-17T00:00:00.0000
N4|Q52A||BHN|38.9622|-82.266899|228.0|0.0|0.2|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-12-01T16:45:59.0000|2019-03-17T00:00:00.0000
N4|Q52A||BHZ|38.9622|-82.266899|228.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2014-12-01T16:45:59.0000|2019-03-17T00:00:00.0000
N4|Q52A||HHE|38.9622|-82.266899|228.0|0.0|90.2|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-12-01T16:45:59.0000|2019-03-17T00:00:00.0000
N4|Q52A||HHN|38.9622|-82.266899|228.0|0.0|0.2|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-12-01T16:45:59.0000|2019-03-17T00:00:00.0000
N4|Q52A||HHZ|38.9622|-82.266899|228.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2014-12-01T16:45:59.0000|2019-03-17T00:00:00.0000
N4|Q52A|00|HH1|38.9622|-82.2669|228.0|0.0|0.0|0.0|Velocity Sensor|6.19079E8|0.02|m/s|100.0|2019-03-11T15:37:00.0000|2023-03-30T20:30:00.0000
N4|Q52A|00|HH1|38.9622|-82.2669|228.0|0.0|0.0|0.0|Velocity Sensor|6.1992E8|0.05|m/s|100.0|2023-03-30T20:30:00.0000|
N4|Q52A|00|HH2|38.9622|-82.2669|228.0|0.0|90.0|0.0|Velocity Sensor|6.19079E8|0.02|m/s|100.0|2019-03-11T15:37:00.0000|2023-03-30T20:30:00.0000
N4|Q52A|00|HH2|38.9622|-82.2669|228.0|0.0|90.0|0.0|Velocity Sensor|6.1992E8|0.05|m/s|100.0|2023-03-30T20:30:00.0000|
N4|Q52A|00|HHZ|38.9622|-82.2669|228.0|0.0|0.0|-90.0|Velocity Sensor|6.19079E8|0.02|m/s|100.0|2019-03-11T15:37:00.0000|2023-03-30T20:30:00.0000
N4|Q52A|00|HHZ|38.9622|-82.2669|228.0|0.0|0.0|-90.0|Velocity Sensor|6.1992E8|0.05|m/s|100.0|2023-03-30T20:30:00.0000|
N4|Q54A||BHE|38.983601|-80.833801|254.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-12-08T17:52:24.0000|2019-03-17T00:00:00.0000
N4|Q54A||BHN|38.983601|-80.833801|254.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-12-08T17:52:24.0000|2019-03-17T00:00:00.0000
N4|Q54A||BHZ|38.983601|-80.833801|254.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-12-08T17:52:24.0000|2019-03-17T00:00:00.0000
N4|Q54A||HHE|38.983601|-80.833801|254.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-12-08T17:52:24.0000|2019-03-17T00:00:00.0000
N4|Q54A||HHN|38.983601|-80.833801|254.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-12-08T17:52:24.0000|2019-03-17T00:00:00.0000
N4|Q54A||HHZ|38.983601|-80.833801|254.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-12-08T17:52:24.0000|2019-03-17T00:00:00.0000
N4|Q54A|00|HH1|38.9836|-80.8338|254.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-12T20:58:00.0000|2019-05-05T17:00:00.0000
N4|Q54A|00|HH1|38.9836|-80.8338|254.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-05-05T17:00:00.0000|
N4|Q54A|00|HH2|38.9836|-80.8338|254.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-12T20:58:00.0000|2019-05-05T17:00:00.0000
N4|Q54A|00|HH2|38.9836|-80.8338|254.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-05-05T17:00:00.0000|
N4|Q54A|00|HHZ|38.9836|-80.8338|254.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-12T20:58:00.0000|2019-05-05T17:00:00.0000
N4|Q54A|00|HHZ|38.9836|-80.8338|254.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-05-05T17:00:00.0000|
N4|Q56A||BHE|39.0401|-79.187103|430.0|0.0|89.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2015-05-05T15:58:00.0000|2018-11-17T00:00:00.0000
N4|Q56A||BHN|39.0401|-79.187103|430.0|0.0|359.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2015-05-05T15:58:00.0000|2018-11-17T00:00:00.0000
N4|Q56A||BHZ|39.0401|-79.187103|430.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2015-05-05T15:58:00.0000|2018-11-17T00:00:00.0000
N4|Q56A||HHE|39.0401|-79.187103|430.0|0.0|89.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2015-05-05T15:58:00.0000|2018-11-17T00:00:00.0000
N4|Q56A||HHN|39.0401|-79.187103|430.0|0.0|359.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2015-05-05T15:58:00.0000|2018-11-17T00:00:00.0000
N4|Q56A||HHZ|39.0401|-79.187103|430.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2015-05-05T15:58:00.0000|2018-11-17T00:00:00.0000
N4|Q56A|00|HH1|39.0401|-79.1871|430.0|0.0|0.0|0.0|Velocity Sensor|4.97864E8|0.02|m/s|100.0|2018-11-15T22:22:00.0000|2022-04-27T23:30:00.0000
N4|Q56A|00|HH1|39.0401|-79.1871|430.0|0.0|0.0|0.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2022-04-27T23:30:00.0000|
N4|Q56A|00|HH2|39.0401|-79.1871|430.0|0.0|90.0|0.0|Velocity Sensor|4.97864E8|0.02|m/s|100.0|2018-11-15T22:22:00.0000|2022-04-27T23:30:00.0000
